#date+time,022-pwl,022-bwl,022-harmwl,date,valid,rolling_sum
12-05-2001 0518,1.846,,1.716,2001-12-05 05:18:00,False,30.0
12-05-2001 0524,1.843,,1.715,2001-12-05 05:24:00,False,30.0
12-05-2001 0530,1.838,2.098,1.714,2001-12-05 05:30:00,True,30.0
12-05-2001 0536,1.839,,1.714,2001-12-05 05:36:00,False,30.0
12-05-2001 0542,1.843,,1.713,2001-12-05 05:42:00,False,30.0
12-05-2001 0548,1.841,,1.713,2001-12-05 05:48:00,False,30.0
12-05-2001 0554,1.837,,1.713,2001-12-05 05:54:00,False,30.0
12-05-2001 0600,1.837,2.097,1.712,2001-12-05 06:00:00,True,30.0
12-05-2001 0606,1.836,,1.712,2001-12-05 06:06:00,False,30.0
12-05-2001 0612,1.841,,1.712,2001-12-05 06:12:00,False,30.0
12-05-2001 0618,1.84,,1.712,2001-12-05 06:18:00,False,30.0
12-05-2001 0624,1.833,,1.712,2001-12-05 06:24:00,False,30.0
12-05-2001 0630,1.827,2.086,1.712,2001-12-05 06:30:00,True,30.0
12-05-2001 0636,1.829,,1.712,2001-12-05 06:36:00,False,30.0
12-05-2001 0642,1.837,,1.712,2001-12-05 06:42:00,False,30.0
12-05-2001 0648,1.842,,1.712,2001-12-05 06:48:00,False,30.0
12-05-2001 0654,1.839,,1.712,2001-12-05 06:54:00,False,30.0
12-05-2001 0700,1.836,2.096,1.712,2001-12-05 07:00:00,True,30.0
12-05-2001 0706,1.835,,1.713,2001-12-05 07:06:00,False,30.0
12-05-2001 0712,1.837,,1.713,2001-12-05 07:12:00,False,30.0
12-05-2001 0718,1.837,,1.713,2001-12-05 07:18:00,False,30.0
12-05-2001 0724,1.833,,1.714,2001-12-05 07:24:00,False,30.0
12-05-2001 0730,1.833,2.093,1.714,2001-12-05 07:30:00,True,30.0
12-05-2001 0736,1.84,,1.715,2001-12-05 07:36:00,False,30.0
12-05-2001 0742,1.84,,1.715,2001-12-05 07:42:00,False,30.0
12-05-2001 0748,1.836,,1.715,2001-12-05 07:48:00,False,30.0
12-05-2001 0754,1.837,,1.716,2001-12-05 07:54:00,False,30.0
12-05-2001 0800,1.841,2.102,1.716,2001-12-05 08:00:00,True,30.0
12-05-2001 0806,1.843,,1.717,2001-12-05 08:06:00,False,30.0
12-05-2001 0812,1.848,,1.717,2001-12-05 08:12:00,False,30.0
12-05-2001 0818,1.846,,1.717,2001-12-05 08:18:00,False,30.0
12-05-2001 0824,1.843,,1.718,2001-12-05 08:24:00,False,30.0
12-05-2001 0830,1.841,2.101,1.718,2001-12-05 08:30:00,True,30.0
12-05-2001 0836,1.841,,1.718,2001-12-05 08:36:00,False,30.0
12-05-2001 0842,1.844,,1.718,2001-12-05 08:42:00,False,30.0
12-05-2001 0848,1.843,,1.719,2001-12-05 08:48:00,False,30.0
12-05-2001 0854,1.844,,1.719,2001-12-05 08:54:00,False,30.0
12-05-2001 0900,1.844,2.103,1.719,2001-12-05 09:00:00,True,30.0
12-05-2001 0906,1.847,,1.718,2001-12-05 09:06:00,False,30.0
12-05-2001 0912,1.848,,1.718,2001-12-05 09:12:00,False,30.0
12-05-2001 0918,1.851,,1.718,2001-12-05 09:18:00,False,30.0
12-05-2001 0924,1.851,,1.718,2001-12-05 09:24:00,False,30.0
12-05-2001 0930,1.851,2.111,1.717,2001-12-05 09:30:00,True,30.0
12-05-2001 0936,1.852,,1.717,2001-12-05 09:36:00,False,30.0
12-05-2001 0942,1.853,,1.716,2001-12-05 09:42:00,False,30.0
12-05-2001 0948,1.836,,1.716,2001-12-05 09:48:00,False,30.0
12-05-2001 0954,1.855,,1.715,2001-12-05 09:54:00,False,30.0
12-05-2001 1000,1.849,2.108,1.714,2001-12-05 10:00:00,True,30.0
12-05-2001 1006,1.837,,1.713,2001-12-05 10:06:00,False,30.0
12-05-2001 1012,1.854,,1.712,2001-12-05 10:12:00,False,30.0
12-05-2001 1018,1.858,,1.711,2001-12-05 10:18:00,False,30.0
12-05-2001 1024,1.855,,1.709,2001-12-05 10:24:00,False,30.0
12-05-2001 1030,1.853,2.112,1.708,2001-12-05 10:30:00,True,30.0
12-05-2001 1036,1.851,,1.707,2001-12-05 10:36:00,False,30.0
12-05-2001 1042,1.832,,1.705,2001-12-05 10:42:00,False,30.0
12-05-2001 1048,1.828,,1.703,2001-12-05 10:48:00,False,30.0
12-05-2001 1054,1.846,,1.701,2001-12-05 10:54:00,False,30.0
12-05-2001 1100,1.842,2.102,1.699,2001-12-05 11:00:00,True,30.0
12-05-2001 1106,1.833,,1.697,2001-12-05 11:06:00,False,30.0
12-05-2001 1112,1.833,,1.695,2001-12-05 11:12:00,False,30.0
12-05-2001 1118,1.835,,1.692,2001-12-05 11:18:00,False,30.0
12-05-2001 1124,1.828,,1.69,2001-12-05 11:24:00,False,30.0
12-05-2001 1130,1.828,2.087,1.687,2001-12-05 11:30:00,True,30.0
12-05-2001 1136,1.824,,1.684,2001-12-05 11:36:00,False,30.0
12-05-2001 1142,1.815,,1.681,2001-12-05 11:42:00,False,30.0
12-05-2001 1148,1.813,,1.677,2001-12-05 11:48:00,False,30.0
12-05-2001 1154,1.807,,1.674,2001-12-05 11:54:00,False,30.0
12-05-2001 1200,1.798,2.056,1.67,2001-12-05 12:00:00,True,30.0
12-05-2001 1206,1.799,,1.666,2001-12-05 12:06:00,False,30.0
12-05-2001 1212,1.802,,1.662,2001-12-05 12:12:00,False,30.0
12-05-2001 1218,1.8,,1.658,2001-12-05 12:18:00,False,30.0
12-05-2001 1224,1.8,,1.653,2001-12-05 12:24:00,False,30.0
12-05-2001 1230,1.796,2.054,1.649,2001-12-05 12:30:00,True,30.0
12-05-2001 1236,1.79,,1.644,2001-12-05 12:36:00,False,30.0
12-05-2001 1242,1.781,,1.639,2001-12-05 12:42:00,False,30.0
12-05-2001 1248,1.777,,1.634,2001-12-05 12:48:00,False,30.0
12-05-2001 1254,1.779,,1.628,2001-12-05 12:54:00,False,30.0
12-05-2001 1300,1.76,2.017,1.622,2001-12-05 13:00:00,True,30.0
12-05-2001 1306,1.756,,1.617,2001-12-05 13:06:00,False,30.0
12-05-2001 1312,1.759,,1.611,2001-12-05 13:12:00,False,30.0
12-05-2001 1318,1.758,,1.604,2001-12-05 13:18:00,False,30.0
12-05-2001 1324,1.757,,1.598,2001-12-05 13:24:00,False,30.0
12-05-2001 1330,1.741,1.998,1.591,2001-12-05 13:30:00,True,30.0
12-05-2001 1336,1.734,,1.584,2001-12-05 13:36:00,False,30.0
12-05-2001 1342,1.72,,1.577,2001-12-05 13:42:00,False,30.0
12-05-2001 1348,1.717,,1.57,2001-12-05 13:48:00,False,30.0
12-05-2001 1354,1.71,,1.563,2001-12-05 13:54:00,False,30.0
12-05-2001 1400,1.698,1.952,1.555,2001-12-05 14:00:00,True,30.0
12-05-2001 1406,1.682,,1.548,2001-12-05 14:06:00,False,30.0
12-05-2001 1412,1.687,,1.54,2001-12-05 14:12:00,False,30.0
12-05-2001 1418,1.678,,1.531,2001-12-05 14:18:00,False,30.0
12-05-2001 1424,1.674,,1.523,2001-12-05 14:24:00,False,30.0
12-05-2001 1430,1.662,1.916,1.515,2001-12-05 14:30:00,True,30.0
12-05-2001 1436,1.636,,1.506,2001-12-05 14:36:00,False,30.0
12-05-2001 1442,1.647,,1.497,2001-12-05 14:42:00,False,30.0
12-05-2001 1448,1.645,,1.489,2001-12-05 14:48:00,False,30.0
12-05-2001 1454,1.636,,1.48,2001-12-05 14:54:00,False,30.0
12-05-2001 1500,1.621,1.875,1.471,2001-12-05 15:00:00,True,30.0
12-05-2001 1506,1.608,,1.461,2001-12-05 15:06:00,False,30.0
12-05-2001 1512,1.597,,1.452,2001-12-05 15:12:00,False,30.0
12-05-2001 1518,1.588,,1.443,2001-12-05 15:18:00,False,30.0
12-05-2001 1524,1.589,,1.434,2001-12-05 15:24:00,False,30.0
12-05-2001 1530,1.579,1.832,1.424,2001-12-05 15:30:00,True,30.0
12-05-2001 1536,1.557,,1.415,2001-12-05 15:36:00,False,30.0
12-05-2001 1542,1.55,,1.406,2001-12-05 15:42:00,False,30.0
12-05-2001 1548,1.552,,1.396,2001-12-05 15:48:00,False,30.0
12-05-2001 1554,1.551,,1.387,2001-12-05 15:54:00,False,30.0
12-05-2001 1600,1.528,1.781,1.378,2001-12-05 16:00:00,True,30.0
12-05-2001 1606,1.524,,1.369,2001-12-05 16:06:00,False,30.0
12-05-2001 1612,1.518,,1.36,2001-12-05 16:12:00,False,30.0
12-05-2001 1618,1.518,,1.352,2001-12-05 16:18:00,False,30.0
12-05-2001 1624,1.514,,1.343,2001-12-05 16:24:00,False,30.0
12-05-2001 1630,1.501,1.751,1.335,2001-12-05 16:30:00,True,30.0
12-05-2001 1636,1.481,,1.327,2001-12-05 16:36:00,False,30.0
12-05-2001 1642,1.485,,1.319,2001-12-05 16:42:00,False,30.0
12-05-2001 1648,1.472,,1.311,2001-12-05 16:48:00,False,30.0
12-05-2001 1654,1.475,,1.304,2001-12-05 16:54:00,False,30.0
12-05-2001 1700,1.467,1.719,1.297,2001-12-05 17:00:00,True,30.0
12-05-2001 1706,1.454,,1.29,2001-12-05 17:06:00,False,30.0
12-05-2001 1712,1.45,,1.284,2001-12-05 17:12:00,False,30.0
12-05-2001 1718,1.425,,1.278,2001-12-05 17:18:00,False,30.0
12-05-2001 1724,1.426,,1.272,2001-12-05 17:24:00,False,30.0
12-05-2001 1730,1.417,1.668,1.266,2001-12-05 17:30:00,True,30.0
12-05-2001 1736,1.416,,1.261,2001-12-05 17:36:00,False,30.0
12-05-2001 1742,1.408,,1.256,2001-12-05 17:42:00,False,30.0
12-05-2001 1748,1.4,,1.252,2001-12-05 17:48:00,False,30.0
12-05-2001 1754,1.408,,1.248,2001-12-05 17:54:00,False,30.0
12-05-2001 1800,1.403,1.652,1.244,2001-12-05 18:00:00,True,30.0
12-05-2001 1806,1.396,,1.241,2001-12-05 18:06:00,False,30.0
12-05-2001 1812,1.386,,1.238,2001-12-05 18:12:00,False,30.0
12-05-2001 1818,1.382,,1.235,2001-12-05 18:18:00,False,30.0
12-05-2001 1824,1.387,,1.232,2001-12-05 18:24:00,False,30.0
12-05-2001 1830,1.382,1.631,1.23,2001-12-05 18:30:00,True,30.0
12-05-2001 1836,1.377,,1.229,2001-12-05 18:36:00,False,30.0
12-05-2001 1842,1.379,,1.228,2001-12-05 18:42:00,False,30.0
12-05-2001 1848,1.37,,1.227,2001-12-05 18:48:00,False,30.0
12-05-2001 1854,1.375,,1.226,2001-12-05 18:54:00,False,30.0
12-05-2001 1900,1.38,1.630,1.226,2001-12-05 19:00:00,True,30.0
12-05-2001 1906,1.369,,1.226,2001-12-05 19:06:00,False,30.0
12-05-2001 1912,1.368,,1.226,2001-12-05 19:12:00,False,30.0
12-05-2001 1918,1.378,,1.227,2001-12-05 19:18:00,False,30.0
12-05-2001 1924,1.363,,1.228,2001-12-05 19:24:00,False,30.0
12-05-2001 1930,1.379,1.629,1.23,2001-12-05 19:30:00,True,30.0
12-05-2001 1936,1.38,,1.232,2001-12-05 19:36:00,False,30.0
12-05-2001 1942,1.37,,1.234,2001-12-05 19:42:00,False,30.0
12-05-2001 1948,1.378,,1.237,2001-12-05 19:48:00,False,30.0
12-05-2001 1954,1.383,,1.239,2001-12-05 19:54:00,False,30.0
12-05-2001 2000,1.378,1.627,1.243,2001-12-05 20:00:00,True,30.0
12-05-2001 2006,1.379,,1.246,2001-12-05 20:06:00,False,30.0
12-05-2001 2012,1.38,,1.25,2001-12-05 20:12:00,False,30.0
12-05-2001 2018,-0.692,,1.254,2001-12-05 20:18:00,False,30.0
12-05-2001 2024,-0.044,,1.258,2001-12-05 20:24:00,False,30.0
12-05-2001 2030,-2.329,1.656,1.263,2001-12-05 20:30:00,True,30.0
12-05-2001 2036,1.524,,1.267,2001-12-05 20:36:00,False,30.0
12-05-2001 2042,-1.789,,1.273,2001-12-05 20:42:00,False,30.0
12-05-2001 2048,-2.781,,1.278,2001-12-05 20:48:00,False,30.0
12-05-2001 2054,-1.55,,1.283,2001-12-05 20:54:00,False,30.0
12-05-2001 2100,-0.108,1.679,1.289,2001-12-05 21:00:00,True,30.0
12-05-2001 2106,-0.108,,1.295,2001-12-05 21:06:00,False,30.0
12-05-2001 2112,-0.1,,1.301,2001-12-05 21:12:00,False,30.0
12-05-2001 2118,-0.082,,1.308,2001-12-05 21:18:00,False,30.0
12-05-2001 2124,-0.085,,1.314,2001-12-05 21:24:00,False,30.0
12-05-2001 2130,-0.085,1.688,1.321,2001-12-05 21:30:00,True,30.0
12-05-2001 2136,-0.084,,1.328,2001-12-05 21:36:00,False,30.0
12-05-2001 2142,-0.046,,1.335,2001-12-05 21:42:00,False,30.0
12-05-2001 2148,,,1.342,2001-12-05 21:48:00,False,30.0
12-05-2001 2154,,,1.35,2001-12-05 21:54:00,False,30.0
12-05-2001 2200,,,1.357,2001-12-05 22:00:00,False,29.0
12-05-2001 2206,,,1.365,2001-12-05 22:06:00,False,29.0
12-05-2001 2212,,,1.373,2001-12-05 22:12:00,False,29.0
12-05-2001 2218,,,1.381,2001-12-05 22:18:00,False,29.0
12-05-2001 2224,,,1.389,2001-12-05 22:24:00,False,29.0
12-05-2001 2230,,,1.397,2001-12-05 22:30:00,False,28.0
12-05-2001 2236,,,1.406,2001-12-05 22:36:00,False,28.0
12-05-2001 2242,,,1.414,2001-12-05 22:42:00,False,28.0
12-05-2001 2248,,,1.423,2001-12-05 22:48:00,False,28.0
12-05-2001 2254,,,1.431,2001-12-05 22:54:00,False,28.0
12-05-2001 2300,1.315,,1.44,2001-12-05 23:00:00,False,27.0
12-05-2001 2306,1.57,,1.448,2001-12-05 23:06:00,False,27.0
12-05-2001 2312,1.572,1.829,1.457,2001-12-05 23:12:00,True,28.0
12-05-2001 2318,1.589,1.849,1.466,2001-12-05 23:18:00,True,29.0
12-05-2001 2324,1.584,1.842,1.474,2001-12-05 23:24:00,True,30.0
12-05-2001 2330,1.612,1.869,1.483,2001-12-05 23:30:00,True,30.0
12-05-2001 2336,1.616,1.875,1.492,2001-12-05 23:36:00,True,31.0
12-05-2001 2342,1.614,1.874,1.501,2001-12-05 23:42:00,True,32.0
12-05-2001 2348,1.616,1.875,1.509,2001-12-05 23:48:00,True,33.0
12-05-2001 2354,1.641,1.901,1.518,2001-12-05 23:54:00,True,34.0
12-06-2001 0000,1.653,1.912,1.526,2001-12-06 00:00:00,True,34.0
12-06-2001 0006,1.656,,1.535,2001-12-06 00:06:00,False,34.0
12-06-2001 0012,1.662,,1.543,2001-12-06 00:12:00,False,34.0
12-06-2001 0018,1.673,,1.551,2001-12-06 00:18:00,False,34.0
12-06-2001 0024,1.68,,1.56,2001-12-06 00:24:00,False,34.0
12-06-2001 0030,1.694,1.954,1.568,2001-12-06 00:30:00,True,34.0
12-06-2001 0036,1.696,,1.576,2001-12-06 00:36:00,False,34.0
12-06-2001 0042,1.708,,1.583,2001-12-06 00:42:00,False,34.0
12-06-2001 0048,1.717,,1.591,2001-12-06 00:48:00,False,34.0
12-06-2001 0054,1.734,,1.598,2001-12-06 00:54:00,False,34.0
12-06-2001 0100,1.744,2.006,1.606,2001-12-06 01:00:00,True,34.0
12-06-2001 0106,1.737,,1.613,2001-12-06 01:06:00,False,34.0
12-06-2001 0112,1.746,,1.62,2001-12-06 01:12:00,False,34.0
12-06-2001 0118,1.767,,1.627,2001-12-06 01:18:00,False,34.0
12-06-2001 0124,1.773,,1.633,2001-12-06 01:24:00,False,34.0
12-06-2001 0130,1.776,2.037,1.64,2001-12-06 01:30:00,True,34.0
12-06-2001 0136,1.773,,1.646,2001-12-06 01:36:00,False,34.0
12-06-2001 0142,1.773,,1.652,2001-12-06 01:42:00,False,34.0
12-06-2001 0148,1.779,,1.657,2001-12-06 01:48:00,False,34.0
12-06-2001 0154,1.797,,1.663,2001-12-06 01:54:00,False,34.0
12-06-2001 0200,1.801,2.061,1.668,2001-12-06 02:00:00,True,34.0
12-06-2001 0206,1.803,,1.673,2001-12-06 02:06:00,False,34.0
12-06-2001 0212,1.81,,1.678,2001-12-06 02:12:00,False,34.0
12-06-2001 0218,1.802,,1.682,2001-12-06 02:18:00,False,34.0
12-06-2001 0224,1.813,,1.686,2001-12-06 02:24:00,False,34.0
12-06-2001 0230,1.815,2.075,1.69,2001-12-06 02:30:00,True,34.0
12-06-2001 0236,1.813,,1.693,2001-12-06 02:36:00,False,34.0
12-06-2001 0242,1.812,,1.697,2001-12-06 02:42:00,False,34.0
12-06-2001 0248,1.805,,1.7,2001-12-06 02:48:00,False,34.0
12-06-2001 0254,1.818,,1.702,2001-12-06 02:54:00,False,34.0
12-06-2001 0300,1.819,2.079,1.705,2001-12-06 03:00:00,True,34.0
12-06-2001 0306,1.819,,1.707,2001-12-06 03:06:00,False,34.0
12-06-2001 0312,1.818,,1.709,2001-12-06 03:12:00,False,34.0
12-06-2001 0318,1.828,,1.71,2001-12-06 03:18:00,False,34.0
12-06-2001 0324,1.824,,1.712,2001-12-06 03:24:00,False,34.0
12-06-2001 0330,1.81,2.071,1.713,2001-12-06 03:30:00,True,34.0
12-06-2001 0336,1.817,,1.714,2001-12-06 03:36:00,False,34.0
12-06-2001 0342,1.819,,1.714,2001-12-06 03:42:00,False,34.0
12-06-2001 0348,1.81,,1.714,2001-12-06 03:48:00,False,34.0
12-06-2001 0354,1.814,,1.715,2001-12-06 03:54:00,False,34.0
12-06-2001 0400,1.821,2.082,1.714,2001-12-06 04:00:00,True,34.0
12-06-2001 0406,1.828,,1.714,2001-12-06 04:06:00,False,34.0
12-06-2001 0412,1.827,,1.714,2001-12-06 04:12:00,False,34.0
12-06-2001 0418,1.824,,1.713,2001-12-06 04:18:00,False,34.0
12-06-2001 0424,1.823,,1.712,2001-12-06 04:24:00,False,34.0
12-06-2001 0430,1.809,2.068,1.711,2001-12-06 04:30:00,True,34.0
12-06-2001 0436,1.817,,1.71,2001-12-06 04:36:00,False,34.0
12-06-2001 0442,1.826,,1.709,2001-12-06 04:42:00,False,34.0
12-06-2001 0448,1.824,,1.708,2001-12-06 04:48:00,False,34.0
12-06-2001 0454,1.815,,1.707,2001-12-06 04:54:00,False,34.0
12-06-2001 0500,1.824,2.085,1.706,2001-12-06 05:00:00,True,34.0
12-06-2001 0506,1.825,,1.704,2001-12-06 05:06:00,False,34.0
12-06-2001 0512,1.82,,1.703,2001-12-06 05:12:00,False,34.0
12-06-2001 0518,1.818,,1.702,2001-12-06 05:18:00,False,34.0
12-06-2001 0524,1.818,,1.7,2001-12-06 05:24:00,False,34.0
12-06-2001 0530,1.814,2.075,1.699,2001-12-06 05:30:00,True,34.0
12-06-2001 0536,1.817,,1.698,2001-12-06 05:36:00,False,34.0
12-06-2001 0542,1.822,,1.696,2001-12-06 05:42:00,False,34.0
12-06-2001 0548,1.816,,1.695,2001-12-06 05:48:00,False,34.0
12-06-2001 0554,1.813,,1.694,2001-12-06 05:54:00,False,34.0
12-06-2001 0600,1.805,2.064,1.693,2001-12-06 06:00:00,True,34.0
12-06-2001 0606,1.809,,1.692,2001-12-06 06:06:00,False,34.0
12-06-2001 0612,1.801,,1.69,2001-12-06 06:12:00,False,34.0
12-06-2001 0618,1.805,,1.689,2001-12-06 06:18:00,False,34.0
12-06-2001 0624,1.798,,1.688,2001-12-06 06:24:00,False,34.0
12-06-2001 0630,1.793,2.052,1.687,2001-12-06 06:30:00,True,34.0
12-06-2001 0636,1.796,,1.686,2001-12-06 06:36:00,False,34.0
12-06-2001 0642,1.802,,1.686,2001-12-06 06:42:00,False,34.0
12-06-2001 0648,1.8,,1.685,2001-12-06 06:48:00,False,34.0
12-06-2001 0654,1.798,,1.684,2001-12-06 06:54:00,False,34.0
12-06-2001 0700,1.792,2.051,1.683,2001-12-06 07:00:00,True,34.0
12-06-2001 0706,1.784,,1.683,2001-12-06 07:06:00,False,34.0
12-06-2001 0712,1.776,,1.682,2001-12-06 07:12:00,False,34.0
12-06-2001 0718,1.786,,1.681,2001-12-06 07:18:00,False,34.0
12-06-2001 0724,1.781,,1.681,2001-12-06 07:24:00,False,34.0
12-06-2001 0730,1.775,2.034,1.68,2001-12-06 07:30:00,True,34.0
12-06-2001 0736,1.789,,1.68,2001-12-06 07:36:00,False,34.0
12-06-2001 0742,1.782,,1.68,2001-12-06 07:42:00,False,34.0
12-06-2001 0748,1.777,,1.679,2001-12-06 07:48:00,False,34.0
12-06-2001 0754,1.767,,1.679,2001-12-06 07:54:00,False,34.0
12-06-2001 0800,1.766,2.027,1.679,2001-12-06 08:00:00,True,34.0
12-06-2001 0806,1.771,,1.679,2001-12-06 08:06:00,False,34.0
12-06-2001 0812,1.777,,1.678,2001-12-06 08:12:00,False,34.0
12-06-2001 0818,1.789,,1.678,2001-12-06 08:18:00,False,34.0
12-06-2001 0824,1.776,,1.678,2001-12-06 08:24:00,False,34.0
12-06-2001 0830,1.766,2.026,1.678,2001-12-06 08:30:00,True,34.0
12-06-2001 0836,1.765,,1.678,2001-12-06 08:36:00,False,34.0
12-06-2001 0842,1.784,,1.678,2001-12-06 08:42:00,False,34.0
12-06-2001 0848,1.792,,1.678,2001-12-06 08:48:00,False,34.0
12-06-2001 0854,1.788,,1.678,2001-12-06 08:54:00,False,34.0
12-06-2001 0900,1.773,2.032,1.678,2001-12-06 09:00:00,True,34.0
12-06-2001 0906,1.77,,1.678,2001-12-06 09:06:00,False,34.0
12-06-2001 0912,1.785,,1.678,2001-12-06 09:12:00,False,34.0
12-06-2001 0918,1.79,,1.678,2001-12-06 09:18:00,False,34.0
12-06-2001 0924,1.779,,1.678,2001-12-06 09:24:00,False,34.0
12-06-2001 0930,1.768,2.028,1.677,2001-12-06 09:30:00,True,34.0
12-06-2001 0936,1.782,,1.677,2001-12-06 09:36:00,False,34.0
12-06-2001 0942,1.802,,1.677,2001-12-06 09:42:00,False,34.0
12-06-2001 0948,1.795,,1.677,2001-12-06 09:48:00,False,34.0
12-06-2001 0954,1.773,,1.677,2001-12-06 09:54:00,False,34.0
12-06-2001 1000,1.773,2.032,1.676,2001-12-06 10:00:00,True,34.0
12-06-2001 1006,1.776,,1.676,2001-12-06 10:06:00,False,34.0
12-06-2001 1012,1.792,,1.676,2001-12-06 10:12:00,False,34.0
12-06-2001 1018,1.795,,1.675,2001-12-06 10:18:00,False,34.0
12-06-2001 1024,1.78,,1.675,2001-12-06 10:24:00,False,34.0
12-06-2001 1030,1.779,2.038,1.675,2001-12-06 10:30:00,True,34.0
12-06-2001 1036,1.788,,1.674,2001-12-06 10:36:00,False,34.0
12-06-2001 1042,1.782,,1.674,2001-12-06 10:42:00,False,34.0
12-06-2001 1048,1.773,,1.673,2001-12-06 10:48:00,False,34.0
12-06-2001 1054,1.767,,1.672,2001-12-06 10:54:00,False,34.0
12-06-2001 1100,1.763,2.022,1.672,2001-12-06 11:00:00,True,34.0
12-06-2001 1106,1.774,,1.671,2001-12-06 11:06:00,False,34.0
12-06-2001 1112,1.779,,1.67,2001-12-06 11:12:00,False,34.0
12-06-2001 1118,1.77,,1.669,2001-12-06 11:18:00,False,34.0
12-06-2001 1124,1.765,,1.668,2001-12-06 11:24:00,False,34.0
12-06-2001 1130,1.766,2.026,1.667,2001-12-06 11:30:00,True,34.0
12-06-2001 1136,1.771,,1.666,2001-12-06 11:36:00,False,34.0
12-06-2001 1142,1.768,,1.665,2001-12-06 11:42:00,False,34.0
12-06-2001 1148,1.753,,1.664,2001-12-06 11:48:00,False,34.0
12-06-2001 1154,1.75,,1.663,2001-12-06 11:54:00,False,34.0
12-06-2001 1200,1.739,1.998,1.661,2001-12-06 12:00:00,True,34.0
12-06-2001 1206,1.75,,1.66,2001-12-06 12:06:00,False,34.0
12-06-2001 1212,1.753,,1.658,2001-12-06 12:12:00,False,34.0
12-06-2001 1218,1.745,,1.656,2001-12-06 12:18:00,False,34.0
12-06-2001 1224,1.743,,1.655,2001-12-06 12:24:00,False,34.0
12-06-2001 1230,1.75,2.008,1.653,2001-12-06 12:30:00,True,34.0
12-06-2001 1236,1.755,,1.65,2001-12-06 12:36:00,False,34.0
12-06-2001 1242,1.752,,1.648,2001-12-06 12:42:00,False,34.0
12-06-2001 1248,1.741,,1.646,2001-12-06 12:48:00,False,34.0
12-06-2001 1254,1.738,,1.643,2001-12-06 12:54:00,False,34.0
12-06-2001 1300,1.742,2.000,1.641,2001-12-06 13:00:00,True,35.0
12-06-2001 1306,1.745,,1.638,2001-12-06 13:06:00,False,35.0
12-06-2001 1312,1.748,,1.635,2001-12-06 13:12:00,False,35.0
12-06-2001 1318,1.718,,1.632,2001-12-06 13:18:00,False,35.0
12-06-2001 1324,1.71,,1.628,2001-12-06 13:24:00,False,35.0
12-06-2001 1330,1.724,1.982,1.625,2001-12-06 13:30:00,True,36.0
12-06-2001 1336,1.718,,1.621,2001-12-06 13:36:00,False,36.0
12-06-2001 1342,1.719,,1.617,2001-12-06 13:42:00,False,36.0
12-06-2001 1348,1.713,,1.613,2001-12-06 13:48:00,False,36.0
12-06-2001 1354,1.709,,1.609,2001-12-06 13:54:00,False,36.0
12-06-2001 1400,1.715,1.971,1.605,2001-12-06 14:00:00,True,37.0
12-06-2001 1406,1.706,,1.601,2001-12-06 14:06:00,False,37.0
12-06-2001 1412,1.691,,1.596,2001-12-06 14:12:00,False,36.0
12-06-2001 1418,1.69,,1.591,2001-12-06 14:18:00,False,35.0
12-06-2001 1424,1.688,,1.586,2001-12-06 14:24:00,False,34.0
12-06-2001 1430,1.679,1.935,1.581,2001-12-06 14:30:00,True,34.0
12-06-2001 1436,1.68,,1.576,2001-12-06 14:36:00,False,33.0
12-06-2001 1442,1.665,,1.57,2001-12-06 14:42:00,False,32.0
12-06-2001 1448,1.667,,1.564,2001-12-06 14:48:00,False,31.0
12-06-2001 1454,1.667,,1.558,2001-12-06 14:54:00,False,30.0
12-06-2001 1500,1.663,1.920,1.552,2001-12-06 15:00:00,True,30.0
12-06-2001 1506,1.649,1.906,1.546,2001-12-06 15:06:00,True,31.0
12-06-2001 1512,1.635,1.890,1.539,2001-12-06 15:12:00,True,32.0
12-06-2001 1518,1.637,1.892,1.533,2001-12-06 15:18:00,True,33.0
12-06-2001 1524,1.626,1.882,1.526,2001-12-06 15:24:00,True,34.0
12-06-2001 1530,1.618,1.874,1.519,2001-12-06 15:30:00,True,34.0
12-06-2001 1536,1.607,1.862,1.512,2001-12-06 15:36:00,True,35.0
12-06-2001 1542,1.37,1.862,1.505,2001-12-06 15:42:00,True,36.0
12-06-2001 1548,4.776,1.847,1.497,2001-12-06 15:48:00,True,37.0
12-06-2001 1554,4.776,1.845,1.49,2001-12-06 15:54:00,True,38.0
12-06-2001 1600,4.776,1.846,1.482,2001-12-06 16:00:00,True,38.0
12-06-2001 1606,4.776,1.838,1.474,2001-12-06 16:06:00,True,39.0
12-06-2001 1612,4.776,1.829,1.467,2001-12-06 16:12:00,True,40.0
12-06-2001 1618,4.776,1.814,1.459,2001-12-06 16:18:00,True,41.0
12-06-2001 1624,1.549,1.809,1.451,2001-12-06 16:24:00,True,42.0
12-06-2001 1630,1.536,1.795,1.443,2001-12-06 16:30:00,True,42.0
12-06-2001 1636,1.522,1.781,1.435,2001-12-06 16:36:00,True,43.0
12-06-2001 1642,1.51,1.768,1.427,2001-12-06 16:42:00,True,44.0
12-06-2001 1648,1.512,1.769,1.419,2001-12-06 16:48:00,True,45.0
12-06-2001 1654,1.51,1.767,1.412,2001-12-06 16:54:00,True,46.0
12-06-2001 1700,1.505,1.761,1.404,2001-12-06 17:00:00,True,46.0
12-06-2001 1706,1.49,1.746,1.396,2001-12-06 17:06:00,True,47.0
12-06-2001 1712,1.472,1.728,1.389,2001-12-06 17:12:00,True,48.0
